113.87,6.76,1.71,2.95,2.92,4.30,4.50,2.60,1.35,0.10
10.50,4.36,0.89,2.07,2.43,3.42,4.50,2.60,1.35,0.60
7.13,5.06,0.64,1.84,1.91,3.20,4.50,2.60,1.35,1.10
6.02,5.81,0.50,1.75,1.63,3.11,4.50,2.60,1.35,1.60
173.27,7.69,1.67,2.76,2.74,3.91,4.50,2.60,1.85,0.10
7.58,4.40,0.67,1.71,2.10,2.86,4.50,2.60,1.85,1.10
6.25,4.98,0.54,1.60,1.74,2.75,4.50,2.60,1.85,1.60
48.74,4.49,1.87,3.35,3.37,5.06,4.50,3.10,0.85,0.10
6.22,3.64,0.77,2.19,2.31,3.90,4.50,3.10,0.85,0.60
4.97,4.66,0.54,2.05,1.76,3.75,4.50,3.10,0.85,1.10
4.51,5.57,0.41,2.00,1.53,3.69,4.50,3.10,0.85,1.60
102.52,5.94,1.81,3.07,2.99,4.42,4.50,3.10,1.35,0.10
5.18,3.72,0.56,1.75,1.95,3.11,4.50,3.10,1.35,1.10
4.62,4.41,0.44,1.68,1.64,3.02,4.50,3.10,1.35,1.60
166.35,7.08,1.75,2.84,2.75,3.99,4.50,3.10,1.85,0.10
4.74,3.76,0.47,1.53,1.78,2.67,4.50,3.10,1.85,1.60
43.97,3.96,2.05,3.57,3.53,5.28,4.50,3.60,0.85,0.10
4.41,2.64,0.60,2.07,2.48,3.77,4.50,3.60,0.85,0.60
3.87,3.58,0.40,1.94,1.77,3.64,4.50,3.60,0.85,1.10
3.68,4.39,0.35,1.90,1.50,3.61,4.50,3.60,0.85,1.60
104.72,5.76,1.95,3.20,3.00,4.55,4.50,3.60,1.35,0.10
3.96,2.82,0.42,1.66,2.06,3.00,4.50,3.60,1.35,1.10
3.72,3.46,0.38,1.58,1.63,2.94,4.50,3.60,1.35,1.60
173.11,6.97,1.81,2.92,2.73,4.07,4.50,3.60,1.85,0.10
3.77,2.93,0.34,1.41,1.87,2.59,4.50,3.60,1.85,1.60
49.23,4.15,2.25,3.83,3.57,5.53,4.50,4.10,0.85,0.10
3.23,2.83,0.26,1.82,1.76,3.52,4.50,4.10,0.85,1.10
3.18,3.57,0.20,1.81,1.46,3.51,4.50,4.10,0.85,1.60
119.27,6.09,2.05,3.32,2.99,4.67,4.50,4.10,1.35,0.10
3.19,2.80,0.23,1.50,1.61,2.84,4.50,4.10,1.35,1.60
192.35,7.23,1.88,2.99,2.70,4.15,4.50,4.10,1.85,0.10
31.23,7.03,4.00,5.11,4.75,6.26,4.50,4.10,1.85,0.60
66.75,4.99,2.47,4.04,3.53,5.75,4.50,4.60,0.85,0.10
3.00,2.32,0.00,1.69,1.76,3.39,4.50,4.60,0.85,1.10
3.00,2.97,0.00,1.72,1.43,3.42,4.50,4.60,0.85,1.60
144.74,6.75,2.11,3.42,2.96,4.77,4.50,4.60,1.35,0.10
19.22,5.72,3.60,4.91,4.45,6.26,4.50,4.60,1.35,0.60
3.00,2.33,0.00,1.40,1.63,2.75,4.50,4.60,1.35,1.60
30.85,6.75,5.26,6.36,5.97,7.52,4.50,4.60,1.85,0.60
